,Summary by Zone RAW,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,Source,https://docs.google.com/spreadsheets/d/1xXlnLsxweaGSdWNXy65PnSYpX88U50IskttHrJrbs9M/edit?gid=552644381#gid=552644381,,,,,,,
,Only include rx that appear in onboarded sites,,,,,,,,
,,,,,,,,,
,RESTAURANT_ID,RESTAURANT_NAME,SF_GLOBAL_BRAND,CUSTOMER_ZONE_CODE,OV,TOT_OV,SHARE_OV_BY_RESTAURANT,,
,133182,Asia Villa - Canary Wharf,Asia Villa,OXLS,9,10262,0%,,1
,133182,Asia Villa - Canary Wharf,Asia Villa,ISL,9,10262,0%,,1
,133182,Asia Villa - Canary Wharf,Asia Villa,ELT,8,10262,0%,,1
,133182,Asia Villa - Canary Wharf,Asia Villa,WC,7,10262,0%,,1
,133182,Asia Villa - Canary Wharf,Asia Villa,VKO,5,10262,0%,,1
,133182,Asia Villa - Canary Wharf,Asia Villa,RNH,4,10262,0%,,1
,133182,Asia Villa - Canary Wharf,Asia Villa,SWF,3,10262,0%,,1
,133182,Asia Villa - Canary Wharf,Asia Villa,CGF,2,10262,0%,,1
,133182,Asia Villa - Canary Wharf,Asia Villa,SID,1,10262,0%,,1
,133182,Asia Villa - Canary Wharf,Asia Villa,BRO,1,10262,0%,,1
,133182,Asia Villa - Canary Wharf,Asia Villa,DUL,1,10262,0%,,1
,133182,Asia Villa - Canary Wharf,Asia Villa,WAL,1,10262,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,LBR,1007,4187,24%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,VKO,574,4187,14%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,WLWT,570,4187,14%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,EC,417,4187,10%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,BSY,389,4187,9%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,WLOO,173,4187,4%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,VWP,153,4187,4%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,WC,111,4187,3%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,PECN,111,4187,3%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,CBW,104,4187,2%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,CLA,95,4187,2%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,MMS,89,4187,2%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,SUR,64,4187,2%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,BRX,59,4187,1%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,SKC,49,4187,1%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,WPNG,47,4187,1%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,PEC,44,4187,1%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,DUL,27,4187,1%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,ISL,20,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,WME,10,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,CW,9,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,NHP,8,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,SWN,8,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,DAL,7,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,LEW,6,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,EUST,6,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,FUL,5,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,BAL,5,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,RTHT,5,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,CKT,4,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,TOO,3,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,BRK,3,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,BOW,2,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,GRE,1,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,WAN,1,4187,0%,,1
,374780,Asia Villa - Borough High Street,Asia Villa,CRO,1,4187,0%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,WC,495,2020,25%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,ISL,460,2020,23%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,EC,456,2020,23%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,DAL,125,2020,6%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,MMS,122,2020,6%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,CKT,74,2020,4%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,EUST,53,2020,3%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,LBR,47,2020,2%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,FCH,46,2020,2%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,BEL,31,2020,2%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,WLWT,21,2020,1%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,VKO,21,2020,1%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,BSY,16,2020,1%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,NHP,16,2020,1%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,WLOO,8,2020,0%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,CLA,6,2020,0%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,VWP,6,2020,0%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,MVK,3,2020,0%,,1
